Date,Time,Latitude,Longitude,Street,Side,Zipcode,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Dayparting
10/22/19,8:48,38.941162,-77.026459,Kansas Ave NW,L,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/22/19,7:29,38.96435,-77.0007, Eastern Ave,L,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/22/19,7:38,38.93126,-76.97153, Rhode Island Ave NE,R,20018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/21/19,11:17,40.755589,-74.992867,Washington Garden Apartments,R,7882,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/21/19,8:11,38.937309,-77.073776,Wisconsin Ave NW,R,20016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/21/19,8:12,38.9338,-76.974167,22nd St NE,R,20018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/21/19,8:28,38.918797,-76.95179,New York Ave E,R,20018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/21/19,5:58,38.900711,-76.945847,Kenilworth Ave S,R,20019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
10/20/19,9:47,38.946178,-76.97805,Eastern Ave NE,R,20017,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/20/19,7:30,38.877571,-76.961418,Branch Ave SE,R,20019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/19/19,9:57,38.917332,-76.972466,New York Ave NE,R,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/19/19,11:06,38.882332,-77.019852,I-395 N,R,20024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/19/19,17:49,35.603745,-77.134323,US Highway 264 W,L,27889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/18/19,14:42,38.875008,-76.974525,Pennsylvania Ave SE,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/18/19,16:17,38.871384,-76.989639,I-695 S,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/18/19,15:22,40.717049,-89.46489,US-24 E,R,61571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/17/19,10:22,40.779659,-74.975502,Jackson Valley Rd,L,7882,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/17/19,16:28,38.903961,-77.069054,US-29 N,R,20007,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/17/19,18:53,38.88104,-77.05441,George Washington Memorial Pkwy S,R,20024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
10/17/19,18:26,37.166416,-113.451653,I-15 N,R,84780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/16/19,19:51,38.90768,-77.00918, N Capitol St NW,R,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
10/16/19,15:29,38.877739,-76.991524,11th St SE,R,20003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/16/19,6:29,38.93288,-77.027641,Monroe St NW,L,20010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
10/16/19,8:35,38.942921,-77.02578,Varnum St NW,R,20011,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/16/19,6:38,38.930492,-76.970749,South Dakota Ave NE,L,20018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
10/16/19,15:25,38.875008,-76.974525,Pennsylvania Ave SE,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/16/19,10:36,38.884216,-77.019859,6th St SW,L,20024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/15/19,6:55,40.729019,-74.973541,State Highway 31,R,7882,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
10/15/19,8:02,38.896141,-76.972763,E St NE,R,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/15/19,8:01,38.926102,-77.005203,Franklin St NE,R,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/15/19,9:04,38.917168,-76.978096,New York Ave NE,R,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/15/19,4:03,38.92231,-77.043159,Biltmore St NW,L,20009,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night
10/15/19,4:03,38.883942,-76.930931,50th St SE,R,20019,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
10/15/19,10:27,38.87273,-76.937737,Alabama Ave SE,R,20019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/15/19,6:14,38.850174,-76.971588,Suitland Pkwy E,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
10/15/19,8:02,38.874882,-76.970848,Fairlawn Ave SE,L,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/15/19,9:04,38.907249,-77.050102,23rd St NW,R,20037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/14/19,8:24,38.905239,-77.058113,29th St NW,R,20007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/14/19,7:43,38.924564,-76.985603,14th St NE,R,20018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/13/19,6:19,40.719833,-89.445923,N Cummings Ln,R,61571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
10/11/19,15:31,38.91186,-77.0091, N Capitol St NW,L,20002,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/11/19,17:10,38.91561,-76.98522, New York Ave NE,L,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/11/19,12:12,38.898205,-76.949295,Kenilworth Ave NE,R,20019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/11/19,17:08,38.66053,-87.15657,Bedford Rd,R,47501,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/11/19,6:58,40.70445,-89.34898, Eureka Rd,R,61571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
10/11/19,14:02,40.69198,-89.48974, Lake St,R,61571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/10/19,8:55,40.761211,-74.980232,E Stewart St,R,7882,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/10/19,18:35,40.760139,-74.990646,W Warren St,R,7882,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
10/10/19,19:52,40.703354,-89.456551,Washington Rd,R,61571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
10/10/19,17:20,37.159191,-113.473213,I-15 S,R,84780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/9/19,8:24,38.925781,-77.022751,Georgia Ave NW,L,20001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/9/19,8:19,38.931648,-77.036453,16th St NW,R,20010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/9/19,8:39,38.94418,-77.019287,5th St NW,L,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/9/19,6:59,38.895618,-76.953018,36th St NE,R,20019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
10/9/19,9:19,38.903358,-76.94294,Kenilworth Ave S,R,20019,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/9/19,8:11,38.862316,-76.997627,Suitland Pkwy E,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/9/19,5:31,38.87888,-77.033386,I-395 N,R,20024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
10/9/19,6:08,38.960968,-77.427612,Sully Rd N,R,20041,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
10/9/19,9:16,40.706486,-89.461052,Centennial Dr,R,61571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/9/19,12:32,40.703354,-89.456551,Washington Rd,R,61571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/9/19,15:05,37.166416,-113.451653,I-15 N,R,84780,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/8/19,6:21,40.722229,-74.971527,State Highway 31,L,7882,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
10/8/19,8:21,40.779659,-74.975502,Jackson Valley Rd,L,7882,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/8/19,14:06,38.90021,-77.00561,H St NE,R,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/8/19,14:06,38.90021,-77.0067,H St NE,R,20002,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/8/19,7:43,38.918797,-76.95179,New York Ave E,R,20018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/8/19,8:25,38.876328,-77.041298,George Mason Memorial Bridge,R,20024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/7/19,5:59,38.877991,-76.981842,Southeast Blvd,R,20003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
10/7/19,7:36,38.87761,-76.9795,Pennsylvania Ave SE,R,20003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/7/19,7:36,38.87761,-76.9795,Pennsylvania Ave SE,R,20003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/7/19,16:27,38.92954,-77.11654,Chain Brg,R,20016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/7/19,16:27,38.92954,-77.11654,Chain Brg,R,20016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/7/19,16:27,38.93032,-77.11179,Clara Barton Pkwy,R,20016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/7/19,14:39,38.903358,-76.94294,Kenilworth Ave S,R,20019,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/7/19,7:57,38.91222,-76.93417,Kenilworth Ave S,R,20019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/7/19,11:19,38.865749,-76.979553,Good Hope Rd SE,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/7/19,14:08,38.875008,-76.974525,Pennsylvania Ave SE,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/7/19,13:35,38.86575,-76.97955, Good Hope Rd SE,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/7/19,13:35,38.86575,-76.97955, Good Hope Rd SE,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/7/19,14:57,38.8741,-76.97742,Anacostia Fwy N,R,20020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/7/19,9:30,38.90656,-77.0385, Rhode Island Ave NW,L,20036,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/7/19,9:30,38.90686,-77.03766, Rhode Island Ave NW,L,20036,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/7/19,9:35,38.90565,-77.03851, M St NW,R,20036,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/7/19,10:02,40.707241,-89.40712,N Main St,L,61571,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/5/19,8:16,38.879253,-77.037926,I-395 S,R,20024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/4/19,13:07,38.881546,-77.009094,Southwest Fwy N,R,20003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/4/19,7:26,38.90374,-77.028069,12th St NW,R,20005,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/4/19,10:54,38.87463,-76.97296,Pennsylvania Ave SE,R,20020,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
10/2/19,9:20,38.90015,-76.98336,Maryland Ave NE,R,20002,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day
10/2/19,9:53,38.900151,-76.983337,Maryland Ave NE,R,20002,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day
10/2/19,10:16,38.89217,-77.01754,4th St NW,R,20004,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/2/19,10:16,38.89217,-77.01754,4th St NW,R,20004,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
10/1/19,8:45,40.69006,-89.501984,Washington Rd,R,61571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/30/19,7:40,38.887569,-77.031952,14th St SW,R,20004,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day
9/30/19,5:43,38.8694,-76.988411,11th St SE,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
9/30/19,11:19,38.870399,-76.986633,Anacostia Fwy S,R,20020,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/29/19,12:22,38.939468,-77.051231,Beach Dr NW,R,20010,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
9/28/19,20:43,38.959157,-77.022442, Missouri Ave NW,L,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
9/28/19,20:43,38.960309,-77.025937, Missouri Ave NW,R,20011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
9/28/19,15:01,38.879321,-77.03759,I-395 S,R,20024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/28/19,15:30,40.707989,-89.445641,N Cummings Ln,R,61571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/27/19,10:25,40.189163,-80.245934,I-70 W,R,15301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/27/19,8:24,38.882511,-77.015556,I-395 S,R,20024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/27/19,9:09,38.882291,-77.010588,Southwest Fwy S,R,20024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/27/19,14:42,38.846208,-76.996527, Martin Luther King Jr Ave SE,L,20032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/27/19,14:42,38.845168,-76.997374, Martin Luther King Jr Ave SE,R,20032,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
9/26/19,10:08,38.895397,-77.014244,I-395 S,R,20001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/26/19,8:54,38.8876,-77.00354, Independence Ave SE,R,20003,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day
9/26/19,7:33,38.939739,-77.02494,Georgia Ave NW,L,20011,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
9/26/19,9:06,38.896581,-76.957485, Benning Rd NE,L,20019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
9/26/19,10:50,40.719833,-89.445923,N Cummings Ln,R,61571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
9/25/19,14:09,38.89358,-76.98832, C St NE,L,20002,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/25/19,11:01,38.872795,-76.968973, Pennsylvania Ave SE,R,20020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
9/24/19,7:11,40.749851,-74.978043,Springtown Rd,R,7882,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/24/19,19:25,40.745621,-74.947166,McCullough Rd,L,7882,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
9/24/19,8:22,38.898331,-77.01619,G St NW,R,20001,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
9/24/19,8:21,38.905651,-77.027039,M St NW,L,20005,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day
9/24/19,10:22,38.90596,-77.079178,Foxhall Rd NW,R,20007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
9/24/19,12:49,38.90565,-77.076689, Canal Rd NW,R,20007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/24/19,8:23,38.936729,-77.084282,Massachusetts Ave NW,L,20016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/24/19,6:10,38.927979,-76.978447,Rhode Island Ave NE,R,20018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
9/24/19,9:25,38.895836,-76.952286,Benning Rd NE,R,20019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/24/19,10:23,38.895836,-76.952286,Benning Rd NE,R,20019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/24/19,6:18,38.875164,-77.040237,Arland D Williams Jr Memorial Bridge,R,20024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
9/24/19,7:11,38.83984,-76.988503,13th St SE,L,20032,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day
9/24/19,7:25,38.82513,-77.006729,S Capitol St SE,L,20032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/24/19,8:22,38.84507,-76.997467,Malcolm X Ave SE,R,20032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
9/23/19,8:18,38.905628,-76.978981,M St NE,L,20002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/23/19,9:43,38.905201,-77.060158,M St NW,L,20007,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day
9/23/19,6:51,38.903358,-76.94294,Kenilworth Ave S,R,20019,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
9/23/19,8:19,38.909229,-76.932533,Quarles St NE,R,20019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/23/19,6:59,38.879791,-77.031998,I-395 S,R,20024,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/23/19,8:30,38.887035,-77.050858,Ohio Dr SW,R,20024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/23/19,7:59,38.907639,-77.037651,Massachusetts Ave NW,R,20036,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
9/23/19,8:31,38.892101,-77.047974,Constitution Ave NW,L,20037,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
