Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Side,Zipcode,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset
1,12/27/18,12/27/18 9:20,38.876427,-76.978027,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,12/31/18,12/31/18 8:27,38.95702,-77.083817,L,20016,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
1,10/31/18,10/31/18 6:20,40.727104,-75.06427,R,7882,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,10/31/18,10/31/18 9:37,40.76329,-75.008873,L,7882,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/31/18,10/31/18 16:00,40.758003,-74.981697,L,7882,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
1,10/31/18,10/31/18 7:07,38.896515,-76.957497,R,20019,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
1,10/31/18,10/31/18 7:22,38.924564,-76.985588,R,20018,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,10/31/18,10/31/18 7:55,38.912601,-77.009048,L,20002,Cloudy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
2,10/31/18,10/31/18 10:50,38.882362,-77.013885,R,20024,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
2,11/2/18,11/2/18 6:58,38.882214,-77.028603,R,20024,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,11/3/18,11/3/18 14:49,38.852966,-76.984245,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,11/4/18,11/4/18 7:37,40.727577,-89.407509,R,61571,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
1,11/5/18,11/5/18 6:33,38.907345,-77.00914,R,20002,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
2,11/5/18,11/5/18 7:05,38.879242,-77.035889,R,20024,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,11/5/18,11/5/18 7:49,40.687153,-89.489067,L,61571,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,11/5/18,11/5/18 5:44,37.147007,-113.48732,R,84780,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,11/6/18,11/6/18 13:26,40.167511,-80.24881,R,15301,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day
1,11/6/18,11/6/18 6:14,38.891872,-77.064865,R,20037,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
2,11/6/18,11/6/18 6:22,38.882362,-77.013885,R,20024,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,11/6/18,11/6/18 7:23,38.875359,-76.974487,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
2,11/6/18,11/6/18 10:14,38.876522,-76.990768,R,20003,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,11/7/18,11/7/18 7:21,38.907345,-77.00914,R,20002,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
1,11/7/18,11/7/18 9:41,37.147007,-113.48732,R,84780,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
2,11/8/18,11/8/18 7:14,38.869358,-76.988441,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
2,11/9/18,11/9/18 6:45,38.904919,-77.015907,R,20001,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
1,11/9/18,11/9/18 6:46,38.931049,-94.526672,R,64137,Fog,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,11/12/18,11/12/18 10:25,38.903732,-77.009048,R,20001,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,11/12/18,11/12/18 15:31,40.704983,-89.445602,R,61571,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,11/13/18,11/13/18 7:26,38.881092,-77.053627,R,20024,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,11/13/18,11/13/18 8:58,38.870804,-77.008865,R,20003,Fog,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
1,11/13/18,11/13/18 10:53,38.875252,-76.974831,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
2,11/13/18,11/13/18 15:52,37.149456,-113.48465,R,84780,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,11/14/18,11/14/18 8:08,38.948196,-77.008713,L,20011,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,11/14/18,11/14/18 8:41,38.895512,-77.031967,R,20004,Fog,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day
2,11/14/18,11/14/18 9:11,38.882214,-77.028603,R,20024,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
2,11/14/18,11/14/18 10:19,38.879242,-77.035889,R,20024,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,11/14/18,11/14/18 6:43,40.725143,-89.449463,L,61571,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
2,11/15/18,11/15/18 8:42,38.882492,-77.012894,R,20024,Snow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,11/15/18,11/15/18 10:24,38.862476,-76.997818,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
1,11/15/18,11/15/18 8:36,40.747993,-89.396973,R,61571,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
2,11/16/18,11/16/18 15:26,38.879242,-77.035889,R,20024,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,11/17/18,11/17/18 14:07,38.889317,-76.959663,R,20019,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,11/19/18,11/19/18 5:31,40.733894,-74.961075,R,7882,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,11/19/18,11/19/18 6:32,38.875252,-76.974831,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
2,11/19/18,11/19/18 7:53,38.845093,-77.007225,R,20032,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,11/20/18,11/20/18 5:51,38.875473,-76.974037,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,11/20/18,11/20/18 7:06,38.895664,-76.951744,R,20019,Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
2,11/21/18,11/21/18 6:20,38.845093,-77.007225,R,20032,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,11/21/18,11/21/18 6:25,38.875252,-76.974831,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,11/21/18,11/21/18 6:26,38.889317,-76.959663,R,20019,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,11/21/18,11/21/18 8:23,38.875252,-76.974831,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,11/21/18,11/21/18 10:24,38.889317,-76.959663,R,20019,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
2,11/22/18,11/22/18 5:17,38.845093,-77.007225,R,20032,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
2,11/25/18,11/25/18 15:27,40.188705,-80.246193,R,15301,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,11/26/18,11/26/18 5:42,40.704685,-89.452919,L,61571,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,11/26/18,11/26/18 4:52,38.931049,-94.526672,R,64137,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,11/27/18,11/27/18 8:20,40.214935,-80.22467,R,15301,Snow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
1,11/27/18,11/27/18 6:11,38.889317,-76.959663,R,20019,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
2,11/27/18,11/27/18 6:20,38.863598,-76.996849,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,11/27/18,11/27/18 7:08,38.97224,-77.036354,L,20012,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
1,11/28/18,11/28/18 10:09,38.889767,-76.937546,R,20019,Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
2,11/28/18,11/28/18 7:17,38.652725,-87.121346,R,47501,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,11/28/18,11/28/18 7:15,38.656006,-87.11792,R,47501,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
1,11/28/18,11/28/18 7:32,41.380795,-91.715546,L,52353,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,10/1/18,10/1/18 6:36,38.907345,-77.00914,R,20002,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
1,10/1/18,10/1/18 7:04,38.903965,-77.04879,R,20037,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
1,10/2/18,10/2/18 9:07,40.705044,-89.421585,L,61571,Fog,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/3/18,10/3/18 7:51,38.966133,-77.036362,R,20011,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
1,10/4/18,10/4/18 11:16,39.261307,-81.663467,L,26181,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/5/18,10/5/18 7:36,38.892086,-77.027985,R,20004,Fog,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Night
1,10/5/18,10/5/18 10:21,38.85099,-76.97419,L,20020,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
1,10/5/18,10/5/18 19:07,38.892071,-77.025955,R,20004,Fog,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day
2,10/7/18,10/7/18 13:30,40.149555,-80.205231,R,15301,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
2,10/7/18,10/7/18 13:45,40.10799,-80.202606,R,15301,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/8/18,10/8/18 6:44,38.890217,-76.974274,R,20003,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,10/8/18,10/8/18 15:34,40.691833,-89.490997,R,61571,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/9/18,10/9/18 7:51,38.863056,-76.999565,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
2,10/9/18,10/9/18 10:21,38.845093,-77.007225,R,20032,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/9/18,10/9/18 10:52,38.875252,-76.974831,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/9/18,10/9/18 12:24,38.970722,-77.062675,R,20015,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/9/18,10/9/18 12:04,40.702957,-89.421577,R,61571,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/9/18,10/9/18 12:59,40.702957,-89.421577,R,61571,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/10/18,10/10/18 11:36,38.946186,-76.978058,L,20017,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
2,10/10/18,10/10/18 11:58,38.879242,-77.035889,R,20024,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/10/18,10/10/18 16:55,40.660656,-89.348175,R,61571,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/10/18,10/10/18 18:24,40.703167,-89.425079,R,61571,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/10/18,10/10/18 18:24,40.703167,-89.425079,R,61571,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
2,10/12/18,10/12/18 6:46,38.882652,-77.027924,R,20024,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
2,10/15/18,10/15/18 8:20,38.879242,-77.035889,R,20024,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/15/18,10/15/18 10:24,38.827793,-77.007675,R,20032,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/15/18,10/15/18 15:20,37.15369,-113.479736,R,84780,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
2,10/15/18,10/15/18 19:05,37.150745,-113.483231,R,84780,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/16/18,10/16/18 7:35,38.875252,-76.974831,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,10/17/18,10/17/18 6:22,40.757645,-74.983345,L,7882,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,10/17/18,10/17/18 9:03,40.76329,-75.008873,L,7882,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/17/18,10/17/18 5:59,38.875252,-76.974831,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,10/17/18,10/17/18 8:28,38.882343,-77.057632,R,20024,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/18/18,10/18/18 5:47,40.745312,-74.978371,R,7882,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
2,10/18/18,10/18/18 7:56,38.882362,-77.013885,R,20024,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,10/18/18,10/18/18 17:07,38.92255,-77.10376,R,20016,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/18/18,10/18/18 13:33,40.719833,-89.445877,R,61571,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
1,10/19/18,10/19/18 6:51,40.7365,-74.975777,R,7882,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
1,10/19/18,10/19/18 6:45,38.905369,-77.014793,R,20001,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
1,10/19/18,10/19/18 11:13,38.94825,-77.429764,R,20041,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
2,10/22/18,10/22/18 6:30,38.869923,-76.988266,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
2,10/22/18,10/22/18 6:40,38.876522,-76.990768,R,20003,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,10/23/18,10/23/18 7:05,40.746346,-75.019173,L,7882,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,10/23/18,10/23/18 8:21,40.704983,-89.445602,R,61571,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/24/18,10/24/18 8:40,38.940742,-76.985756,L,20017,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/24/18,10/24/18 9:57,38.94825,-77.429764,R,20041,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/24/18,10/24/18 8:52,40.69883,-89.464676,R,61571,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/24/18,10/24/18 15:47,40.714199,-89.408737,L,61571,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/25/18,10/25/18 8:28,38.892075,-77.023888,R,20004,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
1,10/25/18,10/25/18 8:28,38.892075,-77.023888,R,20004,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
1,10/25/18,10/25/18 10:17,38.863056,-76.999565,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
2,10/25/18,10/25/18 20:13,38.882484,-77.025948,R,20024,Fog,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,10/25/18,10/25/18 8:16,40.715073,-89.515015,L,61571,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/25/18,10/25/18 23:00,40.696918,-89.426193,L,61571,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
2,10/26/18,10/26/18 6:51,38.863056,-76.999565,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
2,10/26/18,10/26/18 7:10,38.875252,-76.974831,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
1,10/27/18,10/27/18 11:33,38.878658,-76.99498,R,20003,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/27/18,10/27/18 14:59,38.919643,-77.100914,R,20007,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/29/18,10/29/18 9:20,38.931705,-77.056267,R,20008,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/29/18,10/29/18 9:40,38.931705,-77.056267,R,20008,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/30/18,10/30/18 6:51,38.861916,-76.959007,R,20020,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
1,10/30/18,10/30/18 7:36,38.917446,-76.972366,L,20002,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night
1,10/30/18,10/30/18 8:44,40.702957,-89.421577,R,61571,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,10/30/18,10/30/18 21:33,40.704983,-89.445602,R,61571,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
2,8/31/18,8/31/18 10:32,40.181526,-80.263481,R,15301,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
1,8/31/18,8/31/18 8:40,38.919926,-77.101105,L,20007,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
